record_id,resource_id,resource_type,sample_id,experiment_id,analysis_type,parameter,value,unit,technical_replicate_no,technical_replicate_total,method_id,method,analyst_id,analyst_name,analyst_email,lab,existing_QC_status,note,created_at,protocol_version
(78)7dd7,30,peach pomace,84,47,xrf,mo,6.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)8bb2,30,peach pomace,84,47,xrf,cu,21.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)8efe,30,peach pomace,84,47,xrf,ca,3390.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)8f8c,30,peach pomace,84,47,xrf,zn,40.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)9049,30,peach pomace,84,47,xrf,sr,19.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)9ae1,30,peach pomace,84,47,xrf,sr,20.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)a804,30,peach pomace,84,47,xrf,fe,306.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)a8e9,30,peach pomace,84,47,xrf,si,1590.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)b212,30,peach pomace,84,47,xrf,p,4870.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)b9b0,30,peach pomace,84,47,xrf,s,1690.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)b9df,30,peach pomace,84,47,xrf,th,44.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)bc48,30,peach pomace,84,47,xrf,mn,75.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)cc7c,30,peach pomace,84,47,xrf,zn,39.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)d22b,30,peach pomace,84,47,xrf,mn,68.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)d557,30,peach pomace,84,47,xrf,rb,40.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)d5c2,30,peach pomace,84,47,xrf,cu,21.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)daf4,30,peach pomace,84,47,xrf,u,12.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)e75a,30,peach pomace,84,47,xrf,pb,4.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,fail,other two replicates are <lod,2026-07-17 19:04:02.701904,
(78)e8e5,30,peach pomace,84,47,xrf,s,1780.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)ea27,30,peach pomace,84,47,xrf,mg,3750.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)ec3d,30,peach pomace,84,47,xrf,la,43.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,fail,other two replicates are <lod,2026-07-17 19:04:02.701904,
(78)efa1,30,peach pomace,84,47,xrf,th,39.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)f308,30,peach pomace,84,47,xrf,k,47800.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)f45c,30,peach pomace,84,47,xrf,p,4890.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(78)feb9,30,peach pomace,84,47,xrf,ba,28.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,rushes,pass,,2026-07-17 19:04:02.701904,
(7e)00df,35,almond branches,150,47,xrf,ba,28.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)12b9,35,almond branches,150,47,xrf,p,448.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)14b2,35,almond branches,150,47,xrf,s,649.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)204a,35,almond branches,150,47,xrf,al,2150.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)20c4,35,almond branches,150,47,xrf,fe,328.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)292a,35,almond branches,150,47,xrf,ba,43.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)3682,35,almond branches,150,47,xrf,s,643.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)36c6,35,almond branches,150,47,xrf,k,3590.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)39c7,35,almond branches,150,47,xrf,sr,83.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)3bb9,35,almond branches,150,47,xrf,th,47.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)3c65,35,almond branches,150,47,xrf,ce,42.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)4f9f,35,almond branches,150,47,xrf,p,495.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)538f,35,almond branches,150,47,xrf,co,12.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,fail,other two replicates are <lod,2026-07-17 19:04:02.701904,
(7e)53b3,35,almond branches,150,47,xrf,sr,83.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)5837,35,almond branches,150,47,xrf,ba,30.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)5d7f,35,almond branches,150,47,xrf,u,19.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)5f27,35,almond branches,150,47,xrf,la,37.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,fail,other two replicates are <lod,2026-07-17 19:04:02.701904,
(7e)5fcb,35,almond branches,150,47,xrf,zn,1130.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)64ec,35,almond branches,150,47,xrf,ca,9760.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)652e,35,almond branches,150,47,xrf,mn,102.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)66a5,35,almond branches,150,47,xrf,mn,81.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)6736,35,almond branches,150,47,xrf,u,18.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)71cd,35,almond branches,150,47,xrf,zn,1110.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)78a1,35,almond branches,150,47,xrf,ca,9810.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)7bd2,35,almond branches,150,47,xrf,s,620.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)7da7,35,almond branches,150,47,xrf,si,4200.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)8c05,35,almond branches,150,47,xrf,pr,107.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,fail,other two replicates are <lod,2026-07-17 19:04:02.701904,
(7e)8e65,35,almond branches,150,47,xrf,k,3240.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)9118,35,almond branches,150,47,xrf,fe,335.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)9353,35,almond branches,150,47,xrf,si,4210.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)935a,35,almond branches,150,47,xrf,si,4160.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)9dab,35,almond branches,150,47,xrf,pb,3.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,fail,other two replicates are <lod,2026-07-17 19:04:02.701904,
(7e)9e12,35,almond branches,150,47,xrf,mn,77.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)9e16,35,almond branches,150,47,xrf,p,477.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)a14d,35,almond branches,150,47,xrf,u,18.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)ac5d,35,almond branches,150,47,xrf,fe,343.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)af83,35,almond branches,150,47,xrf,ca,9880.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)b204,35,almond branches,150,47,xrf,ce,50.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)c18a,35,almond branches,150,47,xrf,ti,159.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,fail,other two replicates are <lod,2026-07-17 19:04:02.701904,
(7e)d47e,35,almond branches,150,47,xrf,zn,1150.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)dd01,35,almond branches,150,47,xrf,cu,47.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)deee,35,almond branches,150,47,xrf,cu,50.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)e15b,35,almond branches,150,47,xrf,th,46.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)e852,35,almond branches,150,47,xrf,sr,85.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)eb9a,35,almond branches,150,47,xrf,k,3640.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)f266,35,almond branches,150,47,xrf,cu,49.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)f713,35,almond branches,150,47,xrf,al,2060.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)ff77,35,almond branches,150,47,xrf,al,1930.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(7e)ff8d,35,almond branches,150,47,xrf,th,51.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,capstan,pass,,2026-07-17 19:04:02.701904,
(82)0268,23,grape pomace,107,47,xrf,sr,14.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)0338,23,grape pomace,107,47,xrf,ba,23.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)09bb,23,grape pomace,107,47,xrf,ca,4300.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)0a81,23,grape pomace,107,47,xrf,zn,19.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)0fe9,23,grape pomace,107,47,xrf,p,2510.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)19a5,23,grape pomace,107,47,xrf,ti,211.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)19cf,23,grape pomace,107,47,xrf,ca,4310.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,,,2026-07-17 19:04:02.701904,
(82)20ae,23,grape pomace,107,47,xrf,s,2060.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)2348,23,grape pomace,107,47,xrf,s,1910.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)2643,23,grape pomace,107,47,xrf,rb,10.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)2f3c,23,grape pomace,107,47,xrf,si,1270.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)31a4,23,grape pomace,107,47,xrf,u,13.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)33ff,23,grape pomace,107,47,xrf,fe,274.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)3723,23,grape pomace,107,47,xrf,ba,26.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)3f2a,23,grape pomace,107,47,xrf,k,11100.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)3fb8,23,grape pomace,107,47,xrf,si,1370.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)43aa,23,grape pomace,107,47,xrf,rb,10.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)4450,23,grape pomace,107,47,xrf,th,47.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)4507,23,grape pomace,107,47,xrf,th,47.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)58a1,23,grape pomace,107,47,xrf,mn,35.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)67f8,23,grape pomace,107,47,xrf,rb,10.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)68e4,23,grape pomace,107,47,xrf,zn,20.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)6a18,23,grape pomace,107,47,xrf,sr,15.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)7039,23,grape pomace,107,47,xrf,ba,27.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)70b4,23,grape pomace,107,47,xrf,cu,16.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)76e2,23,grape pomace,107,47,xrf,k,11700.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)7e18,23,grape pomace,107,47,xrf,fe,308.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)8397,23,grape pomace,107,47,xrf,s,2120.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)8eb7,23,grape pomace,107,47,xrf,ca,4200.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)8ff1,23,grape pomace,107,47,xrf,u,14.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)928f,23,grape pomace,107,47,xrf,mn,32.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)9390,23,grape pomace,107,47,xrf,k,11600.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)9420,23,grape pomace,107,47,xrf,p,2410.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)953e,23,grape pomace,107,47,xrf,cu,15.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)a54f,23,grape pomace,107,47,xrf,cu,18.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)a684,23,grape pomace,107,47,xrf,mg,4530.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,fail,other two replicates are <lod,2026-07-17 19:04:02.701904,
(82)ada4,23,grape pomace,107,47,xrf,si,1290.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)bcc5,23,grape pomace,107,47,xrf,zn,19.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)c77d,23,grape pomace,107,47,xrf,p,2420.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)cb28,23,grape pomace,107,47,xrf,mo,3.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)dd9a,23,grape pomace,107,47,xrf,u,13.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)de29,23,grape pomace,107,47,xrf,sr,17.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)dffc,23,grape pomace,107,47,xrf,mo,6.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)e0bf,23,grape pomace,107,47,xrf,ti,171.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)e136,23,grape pomace,107,47,xrf,th,43.0,ppm,3,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)ee27,23,grape pomace,107,47,xrf,fe,284.0,ppm,2,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(82)f280,23,grape pomace,107,47,xrf,pr,112.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,fail,other two replicates are <lod,2026-07-17 19:04:02.701904,
(82)f3b0,23,grape pomace,107,47,xrf,mn,35.0,ppm,1,,33,oven dry + knife mill (2mm),20.0,,jduong@lbl.gov,boatswain,pass,,2026-07-17 19:04:02.701904,
(86)0324,25,almond hulls,146,47,xrf,pr,106.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)05a0,15,almond shells and hulls mix,43,46,xrf,sn,0.0,ppm,1,,39,as is,14.0,,xkang2@lbl.gov,tiny,provisional,,2026-07-17 19:04:02.701904,
(86)05fe,15,almond shells and hulls mix,43,46,xrf,sb,0.0,ppm,1,,39,as is,14.0,,xkang2@lbl.gov,tiny,provisional,,2026-07-17 19:04:02.701904,
(86)06e6,25,almond hulls,146,47,xrf,rb,16.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)0d46,25,almond hulls,146,47,xrf,cu,9.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)0d90,25,almond hulls,146,47,xrf,k,37600.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)1006,15,almond shells and hulls mix,43,46,xrf,w,0.0,ppm,1,,39,as is,14.0,,xkang2@lbl.gov,tiny,provisional,,2026-07-17 19:04:02.701904,
(86)1089,25,almond hulls,146,47,xrf,mn,47.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)1122,15,almond shells and hulls mix,43,46,xrf,nb,0.0,ppm,1,,39,as is,14.0,,xkang2@lbl.gov,tiny,provisional,,2026-07-17 19:04:02.701904,
(86)1159,25,almond hulls,146,47,xrf,ti,219.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)151f,15,almond shells and hulls mix,43,46,xrf,mg,0.0,ppm,1,,39,as is,14.0,,xkang2@lbl.gov,tiny,provisional,,2026-07-17 19:04:02.701904,
(86)160d,25,almond hulls,146,47,xrf,rb,16.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)1a30,25,almond hulls,146,47,xrf,la,59.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)1a62,25,almond hulls,146,47,xrf,th,32.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)1a72,15,almond shells and hulls mix,43,46,xrf,zn,21.0,ppm,1,,39,as is,14.0,,xkang2@lbl.gov,tiny,provisional,,2026-07-17 19:04:02.701904,
(86)1ce4,15,almond shells and hulls mix,43,46,xrf,hg,0.0,ppm,1,,39,as is,14.0,,xkang2@lbl.gov,tiny,provisional,,2026-07-17 19:04:02.701904,
(86)271a,25,almond hulls,146,47,xrf,p,1270.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)289f,15,almond shells and hulls mix,43,46,xrf,k,17600.0,ppm,1,,39,as is,14.0,,xkang2@lbl.gov,tiny,provisional,,2026-07-17 19:04:02.701904,
(86)2bdc,25,almond hulls,146,47,xrf,s,317.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)3326,15,almond shells and hulls mix,43,46,xrf,mo,13.0,ppm,1,,39,as is,14.0,,xkang2@lbl.gov,tiny,provisional,,2026-07-17 19:04:02.701904,
(86)340e,25,almond hulls,146,47,xrf,sr,22.0,ppm,3,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)3b40,15,almond shells and hulls mix,43,46,xrf,fe,255.0,ppm,1,,39,as is,14.0,,xkang2@lbl.gov,tiny,provisional,,2026-07-17 19:04:02.701904,
(86)3ec5,25,almond hulls,146,47,xrf,zn,15.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)4418,25,almond hulls,146,47,xrf,u,10.0,ppm,2,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)449e,25,almond hulls,146,47,xrf,th,34.0,ppm,1,,38,knife mill (2mm),20.0,,jduong@lbl.gov,humorous,pass,,2026-07-17 19:04:02.701904,
(86)4707,15,almond shells and hulls mix,43,46,xrf,cr,0.0,ppm,1,,39,as is,14.0,,xkang2@lbl.gov,tiny,provisional,,2026-07-17 19:04:02.701904,
(86)48ce,15,almond shells and hulls mix,43,46,xrf,th,97.0,ppm,1,,39,as is,14.0,,xkang2@lbl.gov,tiny,provisional,,2026-07-17 19:04:02.701904,
(86)4c6e,15,almond shells and hulls mix,43,46,xrf,u,18.0,ppm,1,,39,as is,14.0,,xkang2@lbl.gov,tiny,provisional,,2026-07-17 19:04:02.701904,
